,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
0,22.940884801167396,37168.5115113963,25.455148118726,16687.7794010083,22.089147390658997,0.00590026607306221,22.087388830239,0.00041682219372045896
1,22.9490745839608,36347.1734480073,25.4633379015193,16605.907625569398,22.097337173452303,0.00563795595069817,22.095578613032398,0.000439613545043556
2,22.957264366754103,37811.085788625496,25.4715276843127,16349.8259373327,22.1055269562457,0.00537564582833304,22.1037683958257,0.00046132871476349806
3,22.9654541495475,37930.180018538,25.479717467106,16872.992373221998,22.113716739039003,0.00401060686470177,22.111958178619105,0.000480036895484298
4,22.973643932340803,37043.623848292,25.487907249899397,17091.1320252982,22.1219065218324,0.00417686739789721,22.120147961412396,0.000501477222198513
5,22.9818337151342,36304.6639415701,25.4960970326927,16705.1561509926,22.1300963046257,0.0043431279310932,22.128337744205798,0.000533291760001012
6,22.9900234979275,35365.4054692932,25.5042868154861,16850.8992871459,22.1382860874191,0.00455274141944983,22.136527526999103,0.000568707905866931
7,22.998213280720897,34460.4001459121,25.5124765982794,16632.6156266018,22.1464758702124,0.00464149138835928,22.1447173097925,0.0005984530362465219
8,23.0064030635142,33290.428343953,25.520666381072804,16161.4830866109,22.1546656530058,0.00464509533851156,22.152907092585803,0.000628458904802235
9,23.0145928463076,34198.068877515296,25.5288561638661,16025.8114707969,22.162855435799102,0.004233217977178429,22.1610968753792,0.0006636497907599769
10,23.0227826291009,35041.128186455,25.537045946659497,16563.4924027331,22.1710452185925,0.00382134061584585,22.169286658172602,0.000699584320992375
11,23.030972411894304,33909.4557650993,25.545235729452802,18776.2215084386,22.1792350013858,0.00430474645693874,22.1774764409659,0.000732430085509484
12,23.0391621946876,33361.2817130724,25.5534255122462,18372.8991179584,22.1874247841792,0.0047479624306784795,22.1856662237592,0.000761556879575358
13,23.047351977480997,34022.9067405085,25.561615295039502,17255.2065495442,22.1956145669725,0.00519117840441876,22.1938560065526,0.000789704356437492
14,23.055541760274302,34589.3366438553,25.5698050778329,16249.6989224358,22.203804349765896,0.00518909887157779,22.202045789346,0.000819819299938693
15,23.0637315430677,34516.9800071753,25.577994860626198,16170.7998869956,22.211994132559198,0.00518701933873627,22.2102355721393,0.000849444821570751
16,23.071921325861002,34054.8121998387,25.5861846434196,16192.122499905301,22.220183915352603,0.00499445253464881,22.218425354932698,0.000877519504480654
17,23.0801111086544,33285.602427937,25.594374426212898,16162.435467031899,22.2283736981459,0.00386370185099206,22.226615137726,0.000908577903738458
18,23.0883008914477,33699.1678035869,25.6025642090063,16680.5111668386,22.236563480939303,0.00477950868255419,22.234804920519398,0.0009400926042163939
19,23.0964906742411,33759.8562253251,25.6107539917996,16011.6292658278,22.2447532637326,0.0052498668003381896,22.242994703312696,0.00096636681152729
